tag,B,alpha,repr,order,n_draws_paired,d_heldout,jaccard_vs_primary,d_order_spread,ORDER_SENSITIVE
dinoL518,500,0.02,R3_render,asc_nc,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,desc_es,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,desc_nc,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_0,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_1,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_2,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_3,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_4,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_5,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_6,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_7,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_8,5,0.790053,1.0,0.0,0
dinoL518,500,0.02,R3_render,shuffled_9,5,0.790053,1.0,0.0,0
dinoL518,500,0.05,R2_cut,asc_index,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,asc_nc,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,desc_es,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,desc_nc,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_0,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_1,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_2,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_3,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_4,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_5,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_6,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_7,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_8,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R2_cut,shuffled_9,5,0.908252,1.0,0.0,0
dinoL518,500,0.05,R3_render,asc_index,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,asc_nc,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,desc_es,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,desc_nc,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_0,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_1,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_2,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_3,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_4,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_5,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_6,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_7,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_8,5,0.767557,1.0,0.0,0
dinoL518,500,0.05,R3_render,shuffled_9,5,0.767557,1.0,0.0,0
dinoL518,500,0.1,R2_cut,asc_index,5,0.909243,1.0,0.000243,0
dinoL518,500,0.1,R2_cut,asc_nc,5,0.909,0.992032,0.000243,0
dinoL518,500,0.1,R2_cut,desc_es,5,0.909243,1.0,0.000243,0
dinoL518,500,0.1,R2_cut,desc_nc,5,0.909243,1.0,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_0,5,0.909243,1.0,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_1,5,0.909243,1.0,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_2,5,0.909243,1.0,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_3,5,0.909,0.992032,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_4,5,0.909,0.992032,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_5,5,0.909,0.992032,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_6,5,0.909,0.992032,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_7,5,0.909243,1.0,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_8,5,0.909,0.992032,0.000243,0
dinoL518,500,0.1,R2_cut,shuffled_9,5,0.909243,1.0,0.000243,0
dinoL518,500,0.1,R3_render,asc_index,5,0.773901,1.0,0.005535,0
dinoL518,500,0.1,R3_render,asc_nc,5,0.768366,0.992032,0.005535,0
dinoL518,500,0.1,R3_render,desc_es,5,0.773901,1.0,0.005535,0
dinoL518,500,0.1,R3_render,desc_nc,5,0.773901,1.0,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_0,5,0.773901,1.0,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_1,5,0.773901,1.0,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_2,5,0.773901,1.0,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_3,5,0.768366,0.992032,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_4,5,0.768366,0.992032,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_5,5,0.768366,0.992032,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_6,5,0.768366,0.992032,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_7,5,0.773901,1.0,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_8,5,0.768366,0.992032,0.005535,0
dinoL518,500,0.1,R3_render,shuffled_9,5,0.773901,1.0,0.005535,0
dinoL518,500,0.2,R2_cut,asc_index,5,0.878445,1.0,0.054042,1
dinoL518,500,0.2,R2_cut,asc_nc,5,0.932487,0.988072,0.054042,1
dinoL518,500,0.2,R2_cut,desc_es,5,0.878445,1.0,0.054042,1
dinoL518,500,0.2,R2_cut,desc_nc,5,0.878445,1.0,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_0,5,0.878445,1.0,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_1,5,0.878445,1.0,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_2,5,0.878445,1.0,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_3,5,0.932487,0.988072,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_4,5,0.932487,0.988072,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_5,5,0.87818,0.992032,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_6,5,0.932487,0.988072,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_7,5,0.878445,1.0,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_8,5,0.932487,0.988072,0.054042,1
dinoL518,500,0.2,R2_cut,shuffled_9,5,0.878445,1.0,0.054042,1
dinoL518,500,0.2,R3_render,asc_index,5,0.722893,1.0,0.069629,1
dinoL518,500,0.2,R3_render,asc_nc,5,0.792522,0.988072,0.069629,1
dinoL518,500,0.2,R3_render,desc_es,5,0.722893,1.0,0.069629,1
dinoL518,500,0.2,R3_render,desc_nc,5,0.722893,1.0,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_0,5,0.722893,1.0,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_1,5,0.722893,1.0,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_2,5,0.722893,1.0,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_3,5,0.792522,0.988072,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_4,5,0.792522,0.988072,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_5,5,0.736939,0.992032,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_6,5,0.792522,0.988072,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_7,5,0.722893,1.0,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_8,5,0.792522,0.988072,0.069629,1
dinoL518,500,0.2,R3_render,shuffled_9,5,0.722893,1.0,0.069629,1
dinoL518,500,0.5,R2_cut,asc_index,5,1.002464,0.980198,0.068354,1
dinoL518,500,0.5,R2_cut,asc_nc,5,0.979921,0.930502,0.068354,1
dinoL518,500,0.5,R2_cut,desc_es,5,0.994389,1.0,0.068354,1
dinoL518,500,0.5,R2_cut,desc_nc,5,0.994389,1.0,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_0,5,0.990576,0.988072,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_1,5,0.983824,0.976285,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_2,5,0.991044,0.984127,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_3,5,1.000809,0.949318,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_4,5,0.97609,0.937984,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_5,5,0.969061,0.976285,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_6,5,1.007863,0.930502,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_7,5,0.989186,0.992032,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_8,5,0.951064,0.945525,0.068354,1
dinoL518,500,0.5,R2_cut,shuffled_9,5,0.926035,0.980198,0.068354,1
dinoL518,500,0.5,R3_render,asc_index,5,0.88785,0.980198,0.064258,1
dinoL518,500,0.5,R3_render,asc_nc,5,0.882351,0.930502,0.064258,1
dinoL518,500,0.5,R3_render,desc_es,5,0.88947,1.0,0.064258,1
dinoL518,500,0.5,R3_render,desc_nc,5,0.88947,1.0,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_0,5,0.874576,0.988072,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_1,5,0.888944,0.976285,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_2,5,0.873002,0.984127,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_3,5,0.902142,0.949318,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_4,5,0.868103,0.937984,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_5,5,0.856839,0.976285,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_6,5,0.918095,0.930502,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_7,5,0.866145,0.992032,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_8,5,0.857718,0.945525,0.064258,1
dinoL518,500,0.5,R3_render,shuffled_9,5,0.825212,0.980198,0.064258,1
dinoL518,500,1.0,R2_cut,asc_index,5,0.705994,0.901141,0.082431,1
dinoL518,500,1.0,R2_cut,asc_nc,5,0.740046,0.841621,0.082431,1
dinoL518,500,1.0,R2_cut,desc_es,5,0.752933,0.988072,0.082431,1
dinoL518,500,1.0,R2_cut,desc_nc,5,0.693542,1.0,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_0,5,0.700271,0.915709,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_1,5,0.718229,0.901141,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_2,5,0.721922,0.901141,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_3,5,0.687806,0.908397,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_4,5,0.740777,0.855288,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_5,5,0.702902,0.919386,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_6,5,0.751554,0.883239,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_7,5,0.711451,0.897533,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_8,5,0.775973,0.897533,0.082431,1
dinoL518,500,1.0,R2_cut,shuffled_9,5,0.743849,0.908397,0.082431,1
dinoL518,500,1.0,R3_render,asc_index,5,0.64494,0.901141,0.065534,1
dinoL518,500,1.0,R3_render,asc_nc,5,0.670336,0.841621,0.065534,1
dinoL518,500,1.0,R3_render,desc_es,5,0.692788,0.988072,0.065534,1
dinoL518,500,1.0,R3_render,desc_nc,5,0.627254,1.0,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_0,5,0.646836,0.915709,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_1,5,0.642853,0.901141,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_2,5,0.664621,0.901141,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_3,5,0.625822,0.908397,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_4,5,0.656018,0.855288,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_5,5,0.663859,0.919386,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_6,5,0.653869,0.883239,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_7,5,0.620343,0.897533,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_8,5,0.689056,0.897533,0.065534,1
dinoL518,500,1.0,R3_render,shuffled_9,5,0.677386,0.908397,0.065534,1
dinoL518,500,2.0,R2_cut,asc_index,5,0.673157,0.858736,0.075317,1
dinoL518,500,2.0,R2_cut,asc_nc,5,0.669481,0.818182,0.075317,1
dinoL518,500,2.0,R2_cut,desc_es,5,0.702109,0.976285,0.075317,1
dinoL518,500,2.0,R2_cut,desc_nc,5,0.69481,1.0,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_0,5,0.689081,0.845018,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_1,5,0.642216,0.855288,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_2,5,0.668542,0.858736,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_3,5,0.680904,0.855288,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_4,5,0.683397,0.838235,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_5,5,0.681127,0.858736,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_6,5,0.619494,0.883239,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_7,5,0.67925,0.848429,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_8,5,0.695165,0.879699,0.075317,1
dinoL518,500,2.0,R2_cut,shuffled_9,5,0.700229,0.876173,0.075317,1
dinoL518,500,2.0,R3_render,asc_index,5,0.602293,0.858736,0.097709,1
dinoL518,500,2.0,R3_render,asc_nc,5,0.560284,0.818182,0.097709,1
dinoL518,500,2.0,R3_render,desc_es,5,0.617679,0.976285,0.097709,1
dinoL518,500,2.0,R3_render,desc_nc,5,0.613333,1.0,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_0,5,0.60546,0.845018,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_1,5,0.585134,0.855288,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_2,5,0.522622,0.858736,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_3,5,0.592517,0.855288,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_4,5,0.594002,0.838235,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_5,5,0.610869,0.858736,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_6,5,0.515624,0.883239,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_7,5,0.599508,0.848429,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_8,5,0.573962,0.879699,0.097709,1
dinoL518,500,2.0,R3_render,shuffled_9,5,0.617501,0.876173,0.097709,1
dinoL518,500,5.0,R2_cut,asc_index,5,0.680822,0.876173,0.043122,0
dinoL518,500,5.0,R2_cut,asc_nc,5,0.638086,0.818182,0.043122,0
dinoL518,500,5.0,R2_cut,desc_es,5,0.688387,0.941748,0.043122,0
dinoL518,500,5.0,R2_cut,desc_nc,5,0.672951,1.0,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_0,5,0.689466,0.845018,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_1,5,0.716073,0.879699,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_2,5,0.655996,0.855288,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_3,5,0.633867,0.865672,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_4,5,0.687191,0.845018,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_5,5,0.707166,0.862197,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_6,5,0.690508,0.865672,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_7,5,0.712393,0.865672,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_8,5,0.70613,0.876173,0.043122,0
dinoL518,500,5.0,R2_cut,shuffled_9,5,0.641135,0.862197,0.043122,0
dinoL518,500,5.0,R3_render,asc_index,5,0.604696,0.876173,0.058052,1
dinoL518,500,5.0,R3_render,asc_nc,5,0.575256,0.818182,0.058052,1
dinoL518,500,5.0,R3_render,desc_es,5,0.605659,0.941748,0.058052,1
dinoL518,500,5.0,R3_render,desc_nc,5,0.590251,1.0,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_0,5,0.610907,0.845018,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_1,5,0.590374,0.879699,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_2,5,0.532198,0.855288,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_3,5,0.575502,0.865672,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_4,5,0.582993,0.845018,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_5,5,0.635308,0.862197,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_6,5,0.596217,0.865672,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_7,5,0.616857,0.865672,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_8,5,0.593922,0.876173,0.058052,1
dinoL518,500,5.0,R3_render,shuffled_9,5,0.546296,0.862197,0.058052,1
dinoL518,500,10.0,R2_cut,asc_index,5,0.714045,0.883239,0.068565,1
dinoL518,500,10.0,R2_cut,asc_nc,5,0.688236,0.834862,0.068565,1
dinoL518,500,10.0,R2_cut,desc_es,5,0.673007,0.919386,0.068565,1
dinoL518,500,10.0,R2_cut,desc_nc,5,0.672125,1.0,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_0,5,0.660039,0.824818,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_1,5,0.70305,0.848429,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_2,5,0.652586,0.838235,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_3,5,0.676901,0.862197,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_4,5,0.667169,0.845018,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_5,5,0.678966,0.824818,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_6,5,0.675578,0.841621,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_7,5,0.74069,0.831502,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_8,5,0.648123,0.876173,0.068565,1
dinoL518,500,10.0,R2_cut,shuffled_9,5,0.686774,0.838235,0.068565,1
dinoL518,500,10.0,R3_render,asc_index,5,0.623319,0.883239,0.053069,1
dinoL518,500,10.0,R3_render,asc_nc,5,0.613762,0.834862,0.053069,1
dinoL518,500,10.0,R3_render,desc_es,5,0.534582,0.919386,0.053069,1
dinoL518,500,10.0,R3_render,desc_nc,5,0.587651,1.0,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_0,5,0.554498,0.824818,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_1,5,0.587719,0.848429,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_2,5,0.564646,0.838235,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_3,5,0.595799,0.862197,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_4,5,0.537196,0.845018,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_5,5,0.574641,0.824818,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_6,5,0.577843,0.841621,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_7,5,0.629031,0.831502,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_8,5,0.55651,0.876173,0.053069,1
dinoL518,500,10.0,R3_render,shuffled_9,5,0.584416,0.838235,0.053069,1
dinoL518,500,20.0,R2_cut,asc_index,5,0.671242,0.893939,0.055949,1
dinoL518,500,20.0,R2_cut,asc_nc,5,0.679602,0.855288,0.055949,1
dinoL518,500,20.0,R2_cut,desc_es,5,0.69897,0.904762,0.055949,1
dinoL518,500,20.0,R2_cut,desc_nc,5,0.675402,1.0,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_0,5,0.68227,0.838235,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_1,5,0.72324,0.848429,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_2,5,0.632366,0.828154,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_3,5,0.662158,0.851852,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_4,5,0.731351,0.838235,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_5,5,0.690633,0.828154,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_6,5,0.689253,0.838235,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_7,5,0.717486,0.834862,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_8,5,0.693105,0.869159,0.055949,1
dinoL518,500,20.0,R2_cut,shuffled_9,5,0.652272,0.838235,0.055949,1
dinoL518,500,20.0,R3_render,asc_index,5,0.612261,0.893939,0.050191,1
dinoL518,500,20.0,R3_render,asc_nc,5,0.624168,0.855288,0.050191,1
dinoL518,500,20.0,R3_render,desc_es,5,0.582625,0.904762,0.050191,1
dinoL518,500,20.0,R3_render,desc_nc,5,0.584289,1.0,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_0,5,0.561782,0.838235,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_1,5,0.62519,0.848429,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_2,5,0.552069,0.828154,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_3,5,0.612448,0.851852,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_4,5,0.617483,0.838235,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_5,5,0.618408,0.828154,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_6,5,0.63448,0.838235,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_7,5,0.608855,0.834862,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_8,5,0.567162,0.869159,0.050191,1
dinoL518,500,20.0,R3_render,shuffled_9,5,0.575355,0.838235,0.050191,1
dinoL518,500,40.0,R2_cut,asc_index,5,0.703881,0.915709,0.118698,1
dinoL518,500,40.0,R2_cut,asc_nc,5,0.647869,0.865672,0.118698,1
dinoL518,500,40.0,R2_cut,desc_es,5,0.692221,0.886792,0.118698,1
dinoL518,500,40.0,R2_cut,desc_nc,5,0.621288,1.0,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_0,5,0.677516,0.845018,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_1,5,0.717747,0.848429,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_2,5,0.653958,0.821494,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_3,5,0.693766,0.848429,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_4,5,0.739986,0.818182,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_5,5,0.7176,0.828154,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_6,5,0.714181,0.841621,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_7,5,0.732344,0.838235,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_8,5,0.679024,0.858736,0.118698,1
dinoL518,500,40.0,R2_cut,shuffled_9,5,0.686403,0.851852,0.118698,1
dinoL518,500,40.0,R3_render,asc_index,5,0.593829,0.915709,0.095846,1
dinoL518,500,40.0,R3_render,asc_nc,5,0.565156,0.865672,0.095846,1
dinoL518,500,40.0,R3_render,desc_es,5,0.622314,0.886792,0.095846,1
dinoL518,500,40.0,R3_render,desc_nc,5,0.539568,1.0,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_0,5,0.570893,0.845018,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_1,5,0.608698,0.848429,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_2,5,0.550723,0.821494,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_3,5,0.635415,0.848429,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_4,5,0.631047,0.818182,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_5,5,0.630321,0.828154,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_6,5,0.635349,0.841621,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_7,5,0.628541,0.838235,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_8,5,0.573375,0.858736,0.095846,1
dinoL518,500,40.0,R3_render,shuffled_9,5,0.605485,0.851852,0.095846,1
dinoL518,1000,0.02,R2_cut,asc_index,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,asc_nc,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,desc_es,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,desc_nc,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_0,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_1,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_2,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_3,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_4,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_5,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_6,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_7,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_8,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R2_cut,shuffled_9,5,0.793983,1.0,0.0,0
dinoL518,1000,0.02,R3_render,asc_index,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,asc_nc,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,desc_es,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,desc_nc,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_0,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_1,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_2,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_3,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_4,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_5,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_6,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_7,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_8,5,0.658572,1.0,0.0,0
dinoL518,1000,0.02,R3_render,shuffled_9,5,0.658572,1.0,0.0,0
dinoL518,1000,0.05,R2_cut,asc_index,5,0.786515,1.0,0.0,0
dinoL518,1000,0.05,R2_cut,asc_nc,5,0.786515,1.0,0.0,0
dinoL518,1000,0.05,R2_cut,desc_es,5,0.786515,1.0,0.0,0
dinoL518,1000,0.05,R2_cut,desc_nc,5,0.786515,1.0,0.0,0
dinoL518,1000,0.05,R2_cut,shuffled_0,5,0.786515,1.0,0.0,0
dinoL518,1000,0.05,R2_cut,shuffled_1,5,0.786515,1.0,0.0,0
