tag,B,alpha,repr,draw,norm_dmean,d_insample,d_heldout
dinoL518,250,40.0,R2_cut,1,0.113895,1.82348,0.637316
dinoL518,250,40.0,R2_cut,2,0.118137,1.939956,0.873474
dinoL518,250,40.0,R2_cut,3,0.112585,1.932237,0.723714
dinoL518,250,40.0,R2_cut,4,0.116458,1.890808,0.526069
dinoL518,250,40.0,R2_cut,5,0.112033,1.903904,0.6532
dinoL518,250,40.0,R2_cut,6,0.113714,1.859551,0.45934
dinoL518,250,40.0,R2_cut,7,0.114701,1.773931,0.540623
dinoL518,250,40.0,R2_cut,8,0.115396,1.853675,0.672314
dinoL518,250,40.0,R2_cut,9,0.12032,1.909154,0.810958
dinoL518,250,40.0,R2_cut,10,0.116055,1.790454,0.79779
dinoL518,250,40.0,R2_cut,11,0.112751,1.905001,0.653158
dinoL518,250,40.0,R2_cut,12,0.118785,1.832714,0.868673
dinoL518,250,40.0,R2_cut,13,0.115196,1.810435,0.413365
dinoL518,250,40.0,R2_cut,14,0.113956,1.75428,0.464364
dinoL518,250,40.0,R2_cut,15,0.113637,1.972703,0.663799
dinoL518,250,40.0,R2_cut,16,0.118001,1.905269,0.697255
dinoL518,250,40.0,R2_cut,17,0.108154,1.697709,0.324245
dinoL518,250,40.0,R2_cut,18,0.117233,1.766909,0.701485
dinoL518,250,40.0,R2_cut,19,0.116219,1.913948,0.766287
dinoL518,250,40.0,R3_render,0,0.120014,1.708585,0.667804
dinoL518,250,40.0,R3_render,1,0.11881,1.404525,0.438936
dinoL518,250,40.0,R3_render,2,0.109504,1.73536,0.59233
dinoL518,250,40.0,R3_render,3,0.11107,1.705695,0.655258
dinoL518,250,40.0,R3_render,4,0.114612,1.712528,0.54451
dinoL518,250,40.0,R3_render,5,0.112722,1.703072,0.526716
dinoL518,250,40.0,R3_render,6,0.114582,1.583271,0.45573
dinoL518,250,40.0,R3_render,7,0.107334,1.679748,0.340962
dinoL518,250,40.0,R3_render,8,0.116595,1.7163,0.807086
dinoL518,250,40.0,R3_render,9,0.118288,1.652238,0.703216
dinoL518,250,40.0,R3_render,10,0.119447,1.580567,0.915713
dinoL518,250,40.0,R3_render,11,0.114576,1.605691,0.596662
dinoL518,250,40.0,R3_render,12,0.11895,1.634898,0.633899
dinoL518,250,40.0,R3_render,13,0.11339,1.549904,0.388598
dinoL518,250,40.0,R3_render,14,0.112346,1.616321,0.216959
dinoL518,250,40.0,R3_render,15,0.110462,1.690647,0.498551
dinoL518,250,40.0,R3_render,16,0.116558,1.643559,0.68561
dinoL518,250,40.0,R3_render,17,0.106552,1.418374,0.247856
dinoL518,250,40.0,R3_render,18,0.115095,1.549268,0.599404
dinoL518,250,40.0,R3_render,19,0.109456,1.691608,0.640054
dinoL518,500,0.02,R2_cut,0,0.151424,1.133605,0.877963
dinoL518,500,0.02,R2_cut,1,0.159498,1.235155,0.975499
dinoL518,500,0.02,R2_cut,2,0.152497,1.142857,0.934578
dinoL518,500,0.02,R2_cut,3,0.152259,1.134203,0.882423
dinoL518,500,0.02,R2_cut,4,0.156659,1.180235,1.026775
dinoL518,500,0.02,R2_cut,5,0.153685,1.175263,0.926001
dinoL518,500,0.02,R2_cut,6,0.1526,1.107216,0.877182
dinoL518,500,0.02,R2_cut,7,0.14822,1.080774,0.781293
dinoL518,500,0.02,R2_cut,8,0.154036,1.136495,1.038471
dinoL518,500,0.02,R2_cut,9,0.152813,1.149276,0.894076
dinoL518,500,0.02,R2_cut,10,0.154876,1.171811,0.910755
dinoL518,500,0.02,R2_cut,11,0.14596,1.104142,0.797146
dinoL518,500,0.02,R2_cut,12,0.154608,1.181613,0.919365
dinoL518,500,0.02,R2_cut,13,0.151463,1.139323,0.865153
dinoL518,500,0.02,R2_cut,14,0.152185,1.134223,0.901426
dinoL518,500,0.02,R2_cut,15,0.152383,1.133885,0.970626
dinoL518,500,0.02,R2_cut,16,0.155201,1.159882,0.862174
dinoL518,500,0.02,R2_cut,17,0.157099,1.164275,0.860704
dinoL518,500,0.02,R2_cut,18,0.15141,1.151845,1.132701
dinoL518,500,0.02,R2_cut,19,0.148788,1.088984,0.756203
dinoL518,500,0.02,R3_render,0,0.142526,0.998261,0.736004
dinoL518,500,0.02,R3_render,1,0.150346,1.08566,0.830933
dinoL518,500,0.02,R3_render,2,0.144035,0.996389,0.830457
dinoL518,500,0.02,R3_render,3,0.145952,1.002599,0.787568
dinoL518,500,0.02,R3_render,4,0.150147,1.021443,0.765306
dinoL518,500,0.02,R3_render,5,0.142132,1.017263,0.760452
dinoL518,500,0.02,R3_render,6,0.145779,0.958054,0.733235
dinoL518,500,0.02,R3_render,7,0.14405,0.970482,0.690179
dinoL518,500,0.02,R3_render,8,0.148442,1.00733,0.898706
dinoL518,500,0.02,R3_render,9,0.145928,0.995707,0.82438
dinoL518,500,0.02,R3_render,10,0.147778,0.992718,0.758374
dinoL518,500,0.02,R3_render,11,0.137553,0.978794,0.700158
dinoL518,500,0.02,R3_render,12,0.148026,1.027446,0.805794
dinoL518,500,0.02,R3_render,13,0.145388,0.998055,0.800458
dinoL518,500,0.02,R3_render,14,0.145337,0.985685,0.793275
dinoL518,500,0.02,R3_render,15,0.144082,0.9936,0.810889
dinoL518,500,0.02,R3_render,16,0.148382,0.997435,0.745955
dinoL518,500,0.02,R3_render,17,0.149287,1.023032,0.76137
dinoL518,500,0.02,R3_render,18,0.142506,1.001067,1.008343
dinoL518,500,0.02,R3_render,19,0.144368,0.966062,0.688817
dinoL518,500,0.05,R2_cut,0,0.151115,1.12949,0.798253
dinoL518,500,0.05,R2_cut,1,0.15923,1.231649,0.943489
dinoL518,500,0.05,R2_cut,2,0.152133,1.138054,0.967609
dinoL518,500,0.05,R2_cut,3,0.15192,1.129861,0.87798
dinoL518,500,0.05,R2_cut,4,0.156359,1.176175,0.953931
dinoL518,500,0.05,R2_cut,5,0.153352,1.170635,0.890003
dinoL518,500,0.05,R2_cut,6,0.152262,1.103046,0.892718
dinoL518,500,0.05,R2_cut,7,0.147922,1.076906,0.813043
dinoL518,500,0.05,R2_cut,8,0.153789,1.133226,1.034966
dinoL518,500,0.05,R2_cut,9,0.152507,1.145054,1.035269
dinoL518,500,0.05,R2_cut,10,0.154521,1.167317,0.919823
dinoL518,500,0.05,R2_cut,11,0.145666,1.100326,0.8752
dinoL518,500,0.05,R2_cut,12,0.154321,1.1777,0.931919
dinoL518,500,0.05,R2_cut,13,0.151207,1.135934,0.881701
dinoL518,500,0.05,R2_cut,14,0.151927,1.130969,0.910898
dinoL518,500,0.05,R2_cut,15,0.152131,1.130653,0.911803
dinoL518,500,0.05,R2_cut,16,0.154885,1.155529,0.938491
dinoL518,500,0.05,R2_cut,17,0.156897,1.161582,0.893958
dinoL518,500,0.05,R2_cut,18,0.15108,1.147438,1.117629
dinoL518,500,0.05,R2_cut,19,0.148474,1.084879,0.834401
dinoL518,500,0.05,R3_render,0,0.142053,0.99472,0.684293
dinoL518,500,0.05,R3_render,1,0.14992,1.082547,0.796319
dinoL518,500,0.05,R3_render,2,0.143589,0.993513,0.868124
dinoL518,500,0.05,R3_render,3,0.145545,1.000168,0.74802
dinoL518,500,0.05,R3_render,4,0.149667,1.017971,0.741029
dinoL518,500,0.05,R3_render,5,0.141722,1.014465,0.742556
dinoL518,500,0.05,R3_render,6,0.145243,0.954146,0.778281
dinoL518,500,0.05,R3_render,7,0.143561,0.966699,0.724255
dinoL518,500,0.05,R3_render,8,0.14809,1.005531,0.924717
dinoL518,500,0.05,R3_render,9,0.145488,0.992846,0.883867
dinoL518,500,0.05,R3_render,10,0.147231,0.988749,0.789845
dinoL518,500,0.05,R3_render,11,0.137127,0.975693,0.773001
dinoL518,500,0.05,R3_render,12,0.147577,1.024284,0.790042
dinoL518,500,0.05,R3_render,13,0.144939,0.995161,0.841193
dinoL518,500,0.05,R3_render,14,0.144896,0.982605,0.842631
dinoL518,500,0.05,R3_render,15,0.143699,0.991277,0.780864
dinoL518,500,0.05,R3_render,16,0.147807,0.992524,0.779326
dinoL518,500,0.05,R3_render,17,0.148957,1.021456,0.752532
dinoL518,500,0.05,R3_render,18,0.142034,0.997709,0.983041
dinoL518,500,0.05,R3_render,19,0.143878,0.962578,0.70898
dinoL518,500,0.1,R2_cut,0,0.147783,1.116375,0.845146
dinoL518,500,0.1,R2_cut,1,0.156167,1.223438,0.973463
dinoL518,500,0.1,R2_cut,2,0.148458,1.121394,0.952317
dinoL518,500,0.1,R2_cut,3,0.149019,1.126168,0.776423
dinoL518,500,0.1,R2_cut,4,0.152517,1.154982,0.998866
dinoL518,500,0.1,R2_cut,5,0.150074,1.161328,0.890596
dinoL518,500,0.1,R2_cut,6,0.148461,1.084401,0.840614
dinoL518,500,0.1,R2_cut,7,0.144084,1.057214,0.756838
dinoL518,500,0.1,R2_cut,8,0.150722,1.123677,1.044565
dinoL518,500,0.1,R2_cut,9,0.148797,1.129274,1.059359
dinoL518,500,0.1,R2_cut,10,0.151226,1.155863,0.921739
dinoL518,500,0.1,R2_cut,11,0.142253,1.088735,0.785167
dinoL518,500,0.1,R2_cut,12,0.151064,1.16717,0.906284
dinoL518,500,0.1,R2_cut,13,0.147251,1.115324,0.995411
dinoL518,500,0.1,R2_cut,14,0.14858,1.118348,0.863748
dinoL518,500,0.1,R2_cut,15,0.148408,1.114279,1.114454
dinoL518,500,0.1,R2_cut,16,0.151269,1.14019,0.891731
dinoL518,500,0.1,R2_cut,17,0.153675,1.151109,0.922172
dinoL518,500,0.1,R2_cut,18,0.147536,1.133302,0.942073
dinoL518,500,0.1,R2_cut,19,0.145295,1.075239,0.771098
dinoL518,500,0.1,R3_render,0,0.137739,0.983052,0.714117
dinoL518,500,0.1,R3_render,1,0.146084,1.075298,0.793236
dinoL518,500,0.1,R3_render,2,0.138699,0.973741,0.875986
dinoL518,500,0.1,R3_render,3,0.141464,0.99067,0.668276
dinoL518,500,0.1,R3_render,4,0.144994,0.999465,0.817889
dinoL518,500,0.1,R3_render,5,0.13787,1.006848,0.718039
dinoL518,500,0.1,R3_render,6,0.140091,0.930359,0.706521
dinoL518,500,0.1,R3_render,7,0.138632,0.944704,0.620208
dinoL518,500,0.1,R3_render,8,0.144016,0.994671,0.898598
dinoL518,500,0.1,R3_render,9,0.140847,0.975242,0.925868
dinoL518,500,0.1,R3_render,10,0.142345,0.970277,0.739603
dinoL518,500,0.1,R3_render,11,0.132853,0.960226,0.710307
dinoL518,500,0.1,R3_render,12,0.143152,1.010302,0.75243
dinoL518,500,0.1,R3_render,13,0.139658,0.969611,0.857412
dinoL518,500,0.1,R3_render,14,0.140588,0.968657,0.802614
dinoL518,500,0.1,R3_render,15,0.13908,0.974223,0.897731
dinoL518,500,0.1,R3_render,16,0.142858,0.970094,0.767361
dinoL518,500,0.1,R3_render,17,0.144877,1.011737,0.80492
dinoL518,500,0.1,R3_render,18,0.137696,0.985835,0.842665
dinoL518,500,0.1,R3_render,19,0.139474,0.949717,0.683754
dinoL518,500,0.2,R2_cut,0,0.138832,1.123212,0.674151
dinoL518,500,0.2,R2_cut,1,0.148523,1.261257,1.036658
dinoL518,500,0.2,R2_cut,2,0.139286,1.14002,0.939294
dinoL518,500,0.2,R2_cut,3,0.141345,1.165273,0.820877
dinoL518,500,0.2,R2_cut,4,0.141933,1.151897,0.921245
dinoL518,500,0.2,R2_cut,5,0.142531,1.200659,0.910003
dinoL518,500,0.2,R2_cut,6,0.137266,1.07472,0.819684
dinoL518,500,0.2,R2_cut,7,0.133727,1.05428,0.771245
dinoL518,500,0.2,R2_cut,8,0.14269,1.14587,0.969996
dinoL518,500,0.2,R2_cut,9,0.139118,1.138086,0.849958
dinoL518,500,0.2,R2_cut,10,0.14164,1.167594,0.90145
dinoL518,500,0.2,R2_cut,11,0.13498,1.135364,0.733343
dinoL518,500,0.2,R2_cut,12,0.142669,1.1882,0.826737
dinoL518,500,0.2,R2_cut,13,0.136734,1.114852,0.912499
dinoL518,500,0.2,R2_cut,14,0.139876,1.131478,0.851692
dinoL518,500,0.2,R2_cut,15,0.138972,1.131095,0.827466
dinoL518,500,0.2,R2_cut,16,0.141737,1.153137,0.844257
dinoL518,500,0.2,R2_cut,17,0.145111,1.173724,0.828933
dinoL518,500,0.2,R2_cut,18,0.138093,1.149441,0.909235
dinoL518,500,0.2,R2_cut,19,0.136603,1.096903,0.815579
dinoL518,500,0.2,R3_render,0,0.12645,1.033854,0.54164
dinoL518,500,0.2,R3_render,1,0.136217,1.15092,0.883012
dinoL518,500,0.2,R3_render,2,0.125523,1.012294,0.748423
dinoL518,500,0.2,R3_render,3,0.130432,1.052251,0.718464
dinoL518,500,0.2,R3_render,4,0.131066,1.030011,0.722927
dinoL518,500,0.2,R3_render,5,0.129344,1.094318,0.785621
dinoL518,500,0.2,R3_render,6,0.124718,0.941678,0.676202
dinoL518,500,0.2,R3_render,7,0.124536,0.963226,0.683252
dinoL518,500,0.2,R3_render,8,0.132522,1.043849,0.797242
dinoL518,500,0.2,R3_render,9,0.127336,1.005287,0.671942
dinoL518,500,0.2,R3_render,10,0.127517,0.994581,0.726221
dinoL518,500,0.2,R3_render,11,0.124461,1.046784,0.651528
dinoL518,500,0.2,R3_render,12,0.13053,1.05411,0.712167
dinoL518,500,0.2,R3_render,13,0.125513,0.998204,0.839719
dinoL518,500,0.2,R3_render,14,0.128065,1.004704,0.80851
dinoL518,500,0.2,R3_render,15,0.127329,1.033896,0.732801
dinoL518,500,0.2,R3_render,16,0.128024,0.989519,0.68262
dinoL518,500,0.2,R3_render,17,0.133507,1.068723,0.737203
dinoL518,500,0.2,R3_render,18,0.12573,1.042343,0.810953
dinoL518,500,0.2,R3_render,19,0.126727,0.994049,0.727587
dinoL518,500,0.5,R2_cut,0,0.132724,1.18835,0.860744
dinoL518,500,0.5,R2_cut,1,0.142466,1.344462,1.1284
dinoL518,500,0.5,R2_cut,2,0.13394,1.250871,1.112765
dinoL518,500,0.5,R2_cut,3,0.136458,1.265574,0.908513
dinoL518,500,0.5,R2_cut,4,0.133984,1.227487,0.961522
dinoL518,500,0.5,R2_cut,5,0.137662,1.301531,0.992289
dinoL518,500,0.5,R2_cut,6,0.129555,1.157304,0.774101
dinoL518,500,0.5,R2_cut,7,0.126109,1.125003,0.605231
dinoL518,500,0.5,R2_cut,8,0.138313,1.247386,1.106996
dinoL518,500,0.5,R2_cut,9,0.132797,1.2294,0.918458
dinoL518,500,0.5,R2_cut,10,0.135014,1.255531,0.947956
dinoL518,500,0.5,R2_cut,11,0.131325,1.246373,0.840428
dinoL518,500,0.5,R2_cut,12,0.137087,1.270534,0.995023
dinoL518,500,0.5,R2_cut,13,0.130654,1.212673,0.911715
dinoL518,500,0.5,R2_cut,14,0.134073,1.213665,0.80368
dinoL518,500,0.5,R2_cut,15,0.131502,1.20803,0.89596
dinoL518,500,0.5,R2_cut,16,0.133297,1.21959,0.883414
dinoL518,500,0.5,R2_cut,17,0.137321,1.225937,0.982603
dinoL518,500,0.5,R2_cut,18,0.131658,1.243349,1.148973
dinoL518,500,0.5,R2_cut,19,0.131703,1.200835,0.815727
dinoL518,500,0.5,R3_render,0,0.126476,1.093061,0.775062
dinoL518,500,0.5,R3_render,1,0.134452,1.202658,1.084875
dinoL518,500,0.5,R3_render,2,0.12505,1.118603,0.83992
dinoL518,500,0.5,R3_render,3,0.13007,1.150902,0.844885
dinoL518,500,0.5,R3_render,4,0.126793,1.12178,0.902611
dinoL518,500,0.5,R3_render,5,0.132069,1.181792,0.862229
dinoL518,500,0.5,R3_render,6,0.120557,1.051125,0.69233
dinoL518,500,0.5,R3_render,7,0.121615,1.050719,0.539796
dinoL518,500,0.5,R3_render,8,0.13282,1.173577,0.953927
dinoL518,500,0.5,R3_render,9,0.125579,1.109545,0.792306
dinoL518,500,0.5,R3_render,10,0.123756,1.106491,0.834159
dinoL518,500,0.5,R3_render,11,0.128128,1.131613,0.762013
dinoL518,500,0.5,R3_render,12,0.128202,1.136278,0.859323
dinoL518,500,0.5,R3_render,13,0.124031,1.111083,0.814286
dinoL518,500,0.5,R3_render,14,0.12707,1.106394,0.783109
dinoL518,500,0.5,R3_render,15,0.125805,1.124099,0.793727
dinoL518,500,0.5,R3_render,16,0.122896,1.075739,0.741165
dinoL518,500,0.5,R3_render,17,0.132032,1.159819,0.853563
dinoL518,500,0.5,R3_render,18,0.12562,1.134455,0.955708
dinoL518,500,0.5,R3_render,19,0.125537,1.105389,0.745366
dinoL518,500,1.0,R2_cut,0,0.106153,1.045112,0.640878
dinoL518,500,1.0,R2_cut,1,0.114192,1.176878,0.660462
dinoL518,500,1.0,R2_cut,2,0.108796,1.137042,0.755262
dinoL518,500,1.0,R2_cut,3,0.112883,1.165476,0.719242
dinoL518,500,1.0,R2_cut,4,0.108124,1.098899,0.691867
dinoL518,500,1.0,R2_cut,5,0.113457,1.215977,0.726296
dinoL518,500,1.0,R2_cut,6,0.107511,1.095696,0.632839
dinoL518,500,1.0,R2_cut,7,0.102617,1.032784,0.523548
dinoL518,500,1.0,R2_cut,8,0.112137,1.122476,0.908742
dinoL518,500,1.0,R2_cut,9,0.107302,1.106917,0.695333
dinoL518,500,1.0,R2_cut,10,0.111327,1.16083,0.677322
dinoL518,500,1.0,R2_cut,11,0.10521,1.115981,0.60047
dinoL518,500,1.0,R2_cut,12,0.111047,1.158837,0.742743
dinoL518,500,1.0,R2_cut,13,0.105422,1.098183,0.632758
dinoL518,500,1.0,R2_cut,14,0.110832,1.126324,0.642639
dinoL518,500,1.0,R2_cut,15,0.104969,1.075587,0.65868
dinoL518,500,1.0,R2_cut,16,0.108206,1.104488,0.615255
dinoL518,500,1.0,R2_cut,17,0.112471,1.119505,0.665889
dinoL518,500,1.0,R2_cut,18,0.106816,1.138942,0.848295
dinoL518,500,1.0,R2_cut,19,0.108414,1.115015,0.657041
dinoL518,500,1.0,R3_render,0,0.104361,0.997036,0.550869
dinoL518,500,1.0,R3_render,1,0.109906,1.066019,0.62374
dinoL518,500,1.0,R3_render,2,0.104261,1.040002,0.61749
dinoL518,500,1.0,R3_render,3,0.110416,1.089505,0.70502
dinoL518,500,1.0,R3_render,4,0.105494,1.03096,0.639148
dinoL518,500,1.0,R3_render,5,0.111768,1.111288,0.607525
dinoL518,500,1.0,R3_render,6,0.10268,1.016167,0.555427
dinoL518,500,1.0,R3_render,7,0.102028,0.987348,0.510586
dinoL518,500,1.0,R3_render,8,0.110941,1.082366,0.868843
dinoL518,500,1.0,R3_render,9,0.104771,1.032378,0.689732
dinoL518,500,1.0,R3_render,10,0.104226,1.049472,0.644517
dinoL518,500,1.0,R3_render,11,0.105491,1.019121,0.502702
dinoL518,500,1.0,R3_render,12,0.106662,1.058452,0.71936
dinoL518,500,1.0,R3_render,13,0.104828,1.056346,0.642469
dinoL518,500,1.0,R3_render,14,0.108074,1.054845,0.642863
dinoL518,500,1.0,R3_render,15,0.103499,1.032783,0.614907
dinoL518,500,1.0,R3_render,16,0.102904,1.007897,0.554991
dinoL518,500,1.0,R3_render,17,0.111351,1.097255,0.694972
dinoL518,500,1.0,R3_render,18,0.105333,1.060496,0.702548
dinoL518,500,1.0,R3_render,19,0.105471,1.039233,0.663752
dinoL518,500,2.0,R2_cut,0,0.091208,1.259668,0.518101
dinoL518,500,2.0,R2_cut,1,0.098,1.347028,0.790204
dinoL518,500,2.0,R2_cut,2,0.094533,1.36554,0.687408
dinoL518,500,2.0,R2_cut,3,0.096958,1.340488,0.747258
dinoL518,500,2.0,R2_cut,4,0.094563,1.326913,0.731081
dinoL518,500,2.0,R2_cut,5,0.099756,1.404019,0.721331
dinoL518,500,2.0,R2_cut,6,0.095781,1.41248,0.493848
dinoL518,500,2.0,R2_cut,7,0.088509,1.288808,0.335187
dinoL518,500,2.0,R2_cut,8,0.095713,1.334871,0.620306
dinoL518,500,2.0,R2_cut,9,0.093829,1.34603,0.576743
dinoL518,500,2.0,R2_cut,10,0.096007,1.409606,0.624295
dinoL518,500,2.0,R2_cut,11,0.090167,1.28754,0.559889
dinoL518,500,2.0,R2_cut,12,0.095336,1.381552,0.692106
dinoL518,500,2.0,R2_cut,13,0.092442,1.34412,0.470801
dinoL518,500,2.0,R2_cut,14,0.09718,1.346987,0.721483
dinoL518,500,2.0,R2_cut,15,0.092425,1.332625,0.645026
dinoL518,500,2.0,R2_cut,16,0.095009,1.299664,0.669135
dinoL518,500,2.0,R2_cut,17,0.096555,1.334596,0.60777
dinoL518,500,2.0,R2_cut,18,0.094155,1.441587,0.7315
dinoL518,500,2.0,R2_cut,19,0.094163,1.367593,0.617824
dinoL518,500,2.0,R3_render,0,0.089825,1.147235,0.409307
dinoL518,500,2.0,R3_render,1,0.093426,1.175865,0.748491
dinoL518,500,2.0,R3_render,2,0.090577,1.19032,0.556459
dinoL518,500,2.0,R3_render,3,0.09527,1.210061,0.72561
dinoL518,500,2.0,R3_render,4,0.092263,1.192049,0.626799
dinoL518,500,2.0,R3_render,5,0.09739,1.215272,0.518604
dinoL518,500,2.0,R3_render,6,0.091712,1.221181,0.432209
dinoL518,500,2.0,R3_render,7,0.088211,1.126077,0.263295
dinoL518,500,2.0,R3_render,8,0.095533,1.239509,0.635026
dinoL518,500,2.0,R3_render,9,0.09149,1.195983,0.57625
dinoL518,500,2.0,R3_render,10,0.08988,1.205302,0.587316
dinoL518,500,2.0,R3_render,11,0.089507,1.079839,0.435598
dinoL518,500,2.0,R3_render,12,0.092258,1.24234,0.674458
dinoL518,500,2.0,R3_render,13,0.092646,1.198467,0.508308
dinoL518,500,2.0,R3_render,14,0.094944,1.20594,0.633954
dinoL518,500,2.0,R3_render,15,0.091325,1.23637,0.638271
dinoL518,500,2.0,R3_render,16,0.092746,1.15273,0.56964
dinoL518,500,2.0,R3_render,17,0.095308,1.259042,0.56291
dinoL518,500,2.0,R3_render,18,0.093169,1.234713,0.652369
dinoL518,500,2.0,R3_render,19,0.091488,1.220403,0.60355
dinoL518,500,5.0,R2_cut,0,0.087929,1.306807,0.629711
dinoL518,500,5.0,R2_cut,1,0.093558,1.360961,0.79801
dinoL518,500,5.0,R2_cut,2,0.090801,1.388134,0.645586
dinoL518,500,5.0,R2_cut,3,0.092807,1.358828,0.697648
dinoL518,500,5.0,R2_cut,4,0.092372,1.373314,0.593801
dinoL518,500,5.0,R2_cut,5,0.097363,1.411026,0.797935
dinoL518,500,5.0,R2_cut,6,0.094453,1.506132,0.66938
dinoL518,500,5.0,R2_cut,7,0.08482,1.318933,0.427777
dinoL518,500,5.0,R2_cut,8,0.09195,1.430552,0.714007
dinoL518,500,5.0,R2_cut,9,0.091391,1.380169,0.56999
dinoL518,500,5.0,R2_cut,10,0.091711,1.455282,0.693601
dinoL518,500,5.0,R2_cut,11,0.086439,1.270062,0.490405
dinoL518,500,5.0,R2_cut,12,0.092396,1.430745,0.564876
dinoL518,500,5.0,R2_cut,13,0.089822,1.372738,0.514125
dinoL518,500,5.0,R2_cut,14,0.093833,1.397168,0.705952
dinoL518,500,5.0,R2_cut,15,0.089983,1.355442,0.516623
dinoL518,500,5.0,R2_cut,16,0.092444,1.314983,0.614229
dinoL518,500,5.0,R2_cut,17,0.092728,1.419961,0.599212
dinoL518,500,5.0,R2_cut,18,0.090741,1.448289,0.638715
dinoL518,500,5.0,R2_cut,19,0.091094,1.409497,0.712218
dinoL518,500,5.0,R3_render,0,0.087159,1.208149,0.577262
dinoL518,500,5.0,R3_render,1,0.089549,1.208471,0.713811
dinoL518,500,5.0,R3_render,2,0.087952,1.230154,0.453768
dinoL518,500,5.0,R3_render,3,0.091209,1.233073,0.712665
dinoL518,500,5.0,R3_render,4,0.089833,1.243075,0.493749
dinoL518,500,5.0,R3_render,5,0.094482,1.238043,0.657182
dinoL518,500,5.0,R3_render,6,0.090978,1.301906,0.562067
dinoL518,500,5.0,R3_render,7,0.084487,1.142322,0.410046
dinoL518,500,5.0,R3_render,8,0.092366,1.340531,0.750552
dinoL518,500,5.0,R3_render,9,0.089285,1.25051,0.606604
dinoL518,500,5.0,R3_render,10,0.086647,1.233748,0.685559
dinoL518,500,5.0,R3_render,11,0.086303,1.099851,0.389684
dinoL518,500,5.0,R3_render,12,0.089713,1.31131,0.599225
dinoL518,500,5.0,R3_render,13,0.089935,1.21402,0.453284
dinoL518,500,5.0,R3_render,14,0.091763,1.253179,0.704264
dinoL518,500,5.0,R3_render,15,0.088824,1.264108,0.493072
dinoL518,500,5.0,R3_render,16,0.091431,1.181559,0.616974
dinoL518,500,5.0,R3_render,17,0.090972,1.33798,0.606365
dinoL518,500,5.0,R3_render,18,0.089634,1.250386,0.560414
dinoL518,500,5.0,R3_render,19,0.088757,1.28231,0.64537
dinoL518,500,10.0,R2_cut,0,0.088736,1.300537,0.635763
dinoL518,500,10.0,R2_cut,1,0.094325,1.350868,0.63424
dinoL518,500,10.0,R2_cut,2,0.091015,1.364955,0.689223
dinoL518,500,10.0,R2_cut,3,0.092513,1.339723,0.732662
dinoL518,500,10.0,R2_cut,4,0.092862,1.345733,0.668739
dinoL518,500,10.0,R2_cut,5,0.097593,1.384351,0.74389
dinoL518,500,10.0,R2_cut,6,0.094484,1.486834,0.58293
dinoL518,500,10.0,R2_cut,7,0.08559,1.30262,0.462431
dinoL518,500,10.0,R2_cut,8,0.092597,1.421063,0.703383
dinoL518,500,10.0,R2_cut,9,0.091781,1.360975,0.531277
dinoL518,500,10.0,R2_cut,10,0.092105,1.448685,0.594257
dinoL518,500,10.0,R2_cut,11,0.087096,1.254729,0.606989
dinoL518,500,10.0,R2_cut,12,0.093041,1.413754,0.654728
dinoL518,500,10.0,R2_cut,13,0.090614,1.355155,0.417048
dinoL518,500,10.0,R2_cut,14,0.093957,1.374495,0.624115
dinoL518,500,10.0,R2_cut,15,0.091413,1.351658,0.576425
dinoL518,500,10.0,R2_cut,16,0.093147,1.295371,0.655262
dinoL518,500,10.0,R2_cut,17,0.09266,1.393294,0.522948
dinoL518,500,10.0,R2_cut,18,0.091174,1.423774,0.694927
dinoL518,500,10.0,R2_cut,19,0.091865,1.400888,0.555512
dinoL518,500,10.0,R3_render,0,0.088045,1.203522,0.595623
dinoL518,500,10.0,R3_render,1,0.090634,1.211161,0.596597
dinoL518,500,10.0,R3_render,2,0.088223,1.202915,0.462277
dinoL518,500,10.0,R3_render,3,0.091186,1.218598,0.766501
dinoL518,500,10.0,R3_render,4,0.090255,1.225707,0.517255
dinoL518,500,10.0,R3_render,5,0.095056,1.231791,0.652073
dinoL518,500,10.0,R3_render,6,0.091122,1.279004,0.501018
dinoL518,500,10.0,R3_render,7,0.085204,1.126121,0.316993
dinoL518,500,10.0,R3_render,8,0.092462,1.324191,0.724302
dinoL518,500,10.0,R3_render,9,0.089712,1.234109,0.574464
dinoL518,500,10.0,R3_render,10,0.087217,1.214616,0.530152
dinoL518,500,10.0,R3_render,11,0.087134,1.101969,0.48595
dinoL518,500,10.0,R3_render,12,0.090589,1.302182,0.646149
dinoL518,500,10.0,R3_render,13,0.090846,1.205915,0.398658
dinoL518,500,10.0,R3_render,14,0.091913,1.235818,0.5363
dinoL518,500,10.0,R3_render,15,0.090125,1.251868,0.478364
dinoL518,500,10.0,R3_render,16,0.092663,1.17546,0.656466
dinoL518,500,10.0,R3_render,17,0.091108,1.315677,0.439345
dinoL518,500,10.0,R3_render,18,0.090308,1.238939,0.596815
dinoL518,500,10.0,R3_render,19,0.089575,1.275479,0.475872
dinoL518,500,20.0,R2_cut,0,0.088297,1.28741,0.54762
dinoL518,500,20.0,R2_cut,1,0.094364,1.337177,0.788133
