arch,name,es_whole,es_boundary,ent_whole,ent_boundary,ens_a0_whole,ens_a0_boundary,ens_cshuf_whole,ens_cshuf_boundary,ent_eps12_whole,ent_eps12_boundary,es_band1,ent_band1,ens_a0_band1,ens_cshuf_band1,ens_a0_sd_whole,ens_a0_sd_boundary,ens_cshuf_sd_whole,ens_cshuf_sd_boundary,ens_a0_ownband,ens_cshuf_ownband,es_scalar,band_frac,band1_frac,band_empty,band1_empty
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2740.jpg,0.022410426305577845,0.659190365708696,0.024665882104925513,0.8057159654016527,0.0044435351359750535,0.0415008296779513,0.009696153469607525,0.06001514129429763,0.024659773257668275,0.8057159654016527,0.6946569830734193,0.9332038904993968,0.042733682712131404,0.06017261832349986,0.015780316869683227,0.16874222762271388,0.031014215537015777,0.2162372329282099,0.08718941914788113,0.10580251066978848,0.022410424426198006,0.017093879132231406,0.008668001033057851,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2742.jpg,0.045728560276135664,0.6784095329413604,0.058799840842132155,0.8007102711902537,0.004761573990618086,0.04899276317470076,0.004680147874489216,0.04846126703228184,0.058797085293678567,0.8007102711902537,0.7254002617698533,0.9291340949530417,0.05620346886775419,0.050784608504802084,0.01899557922427517,0.18121284760502646,0.018532817230560404,0.17634424688514233,0.06419130026842561,0.05733364105699361,0.04572855681180954,0.03166967975206612,0.01591554752066116,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2743.jpg,0.15916496957831797,0.647635507047655,0.2156912565621422,0.7835066659281856,0.04490208119466497,0.06740587520223472,0.020457128971576657,0.039858182718398236,0.21568911672425536,0.7835066659281856,0.707869834035335,0.9024100966011884,0.07445294008875339,0.044981393940717936,0.13832992449575376,0.21517525870509696,0.08399529989183145,0.16137142216716974,0.08526705126094529,0.05630169685590263,0.15916496515274048,0.04773857179752066,0.024050878099173553,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2744.jpg,0.0174783019049863,1.3417690074816346,0.007502767482810893,0.6707056480681914,0.0031089069261968404,0.14805584947006822,0.003877653216136168,0.02565912637360346,0.007490899519897082,0.6707056480681914,1.6112454605432367,0.8639314625043977,0.15776590598993753,0.024681273268847167,0.007509820796211329,0.3533788829753441,0.010151819390523795,0.08022637554716913,0.16376401858250525,0.09561177833701563,0.017478302121162415,0.008070764462809916,0.004083806818181818,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2746.jpg,0.09284723801487078,0.7226928309111235,0.1137611616438338,0.7506334702570308,0.009469922869797481,0.029341241242956857,0.02787467139266827,0.06330595482043593,0.11375400059409758,0.7506334702570308,0.8152884408991095,0.8898412904835811,0.03376601884493794,0.06683399343287925,0.03831196307045834,0.12444656001584359,0.07881025917820508,0.20792570244795006,0.057167426973806404,0.09220666443366107,0.09284722805023193,0.06463068181818182,0.032799586776859506,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2747.jpg,0.038360237996273285,1.0103234220716835,0.02515616837547135,0.7347621342859001,0.008729614131794135,0.11122184650951802,0.005786324754277996,0.028998886864753333,0.025152579082992357,0.7347621342859001,1.1291714401734299,0.901299656766871,0.11923467767503132,0.02886051418799796,0.025281732239758,0.30331952861788164,0.01930320539808853,0.12560174655908893,0.1256881821516297,0.08753190992386023,0.03836023434996605,0.020725723140495866,0.010443569214876033,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2748.jpg,0.10040648732864821,1.072264643611137,0.06558815904324926,0.6109144255972366,0.012894998276319921,0.0424626676696148,0.0029686723574563908,0.02460067117801847,0.06558207187734398,0.6109144255972366,1.3120791412234079,0.8133488812329076,0.04273978223787378,0.02736769721148285,0.039295659943747625,0.1340797582074775,0.011007205968066203,0.091455978889358,0.06853007775003894,0.05424125876765358,0.10040648281574249,0.06564759814049587,0.033647017045454544,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2749.jpg,0.10824783757611166,1.2652324184313206,0.05207414536412797,0.6295820668666687,0.004449863295125701,0.040125063061991394,0.002249118617371095,0.021315005201871483,0.05207024360371856,0.6295820668666687,1.5473182395846985,0.8285805078424422,0.04221469180367386,0.023690498254428274,0.01463769866072869,0.14213415289441247,0.010151010441619812,0.08859187489792518,0.06214354732401079,0.04650461338001561,0.10824782401323318,0.05347688533057851,0.027069344008264464,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2750.jpg,0.006336101822979273,1.5797906243154463,0.0017852952834654797,0.4845481574772509,0.0002587003780910469,0.05157884014960031,0.00032198480622984177,0.05443594781564255,0.0017684653877534573,0.4845481574772509,1.83450158207484,0.7477006962181234,0.050592026618534416,0.05071456387265766,0.0007557550980771586,0.14831092960373446,0.0009629134461737127,0.17554667214887362,0.07683723523982271,0.07571677775943494,0.006336101330816746,0.003422004132231405,0.0017110020661157024,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2751.jpg,0.043887253280928115,0.7258110885949982,0.04831740665497763,0.7629140775881084,0.004310053043606386,0.06054313785530241,0.003533403351755729,0.03648018807058378,0.04831492755226705,0.7629140775881084,0.7970327531464362,0.9130016087454327,0.06798793299235496,0.04085919417598886,0.014697591000738685,0.19648836119616836,0.01669045025974444,0.15933044528567297,0.07693898343516618,0.04070112438880054,0.04388725012540817,0.033614733987603305,0.016867897727272728,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2752.jpg,0.014905041987721098,0.9285932950797221,0.008251180268385925,0.523019286725259,0.002359017167769893,0.0748968949303046,0.0009363813281768802,0.05425562325055959,0.008242730909708272,0.523019286725259,1.0960811045058447,0.7632007273669056,0.07997671682754402,0.07372757497470642,0.006256637006286088,0.21140155098537985,0.003194922860359071,0.176341443409289,0.09297892201073699,0.0664608505599055,0.014905041083693504,0.012719524793388429,0.006392045454545455,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2753.jpg,0.022917384649368325,0.9099998533677515,0.015174256688615132,0.9468604561650988,0.006115186113485796,0.162630614436575,0.009967486768043642,0.10354687535443305,0.015165261536131753,0.9468604561650988,0.916478592271622,0.9850348767172075,0.17077528108594225,0.10464606437401786,0.020374421016171793,0.3963634223270408,0.0326977560020313,0.31428143232246175,0.13213634380558711,0.11966144173983305,0.022917382419109344,0.004987732438016529,0.002526149276859504,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2755.jpg,0.044724070166165114,0.7350145726546121,0.044808939728636935,0.7028694449090199,0.002221235148227782,0.03784281148430782,0.00224353786555724,0.030582930606440944,0.044805955553887486,0.7028694449090199,0.8055466671089151,0.8739086179540654,0.048398647549489034,0.03691856645926737,0.00883474902012214,0.1488597201977007,0.010383736474075554,0.13514762078411285,0.04503057680398418,0.040779374717987454,0.04472406953573227,0.0353983729338843,0.017779894111570247,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2757.jpg,0.11121372776964804,0.7155484865160522,0.12643688337191364,0.7592087227708567,0.01069686205015328,0.04639849923988543,0.016476739357173188,0.07728922385284422,0.1264306949769264,0.7592087227708567,0.7979809379051628,0.8963056898331319,0.04927768700245699,0.0834881323284943,0.03729233535918611,0.15851354034198367,0.04969864342483836,0.23216490012951008,0.05116211649186393,0.08550587172424354,0.11121372133493423,0.06551846590909091,0.033106275826446284,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2758.jpg,0.069239831696144,0.9146037828885863,0.04134579883810264,0.7729984125028753,0.012812699531868024,0.033988626499252717,0.003681482577878739,0.028904265521563183,0.04134160555926371,0.7729984125028753,0.9915907311427233,0.907615121516081,0.04005225953418449,0.03443116179620929,0.04145335586615677,0.1326483678486107,0.016014344789202467,0.13085834367428748,0.05819078594420351,0.03845478903376528,0.06923982501029968,0.023122740185950414,0.01175103305785124,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2761.jpg,0.019361618443308543,1.228050191085107,0.007438369920182463,0.6212299713429308,0.0031198616539507835,0.04782973563550198,0.003385753769285352,0.037958207112977524,0.007430690586697537,0.6212299713429308,1.4558423473612558,0.8474878856164136,0.05503092157433477,0.0420079946721781,0.009665567892001568,0.1594414165225424,0.010803233610471676,0.15298433518491156,0.0886159890577104,0.07706722356727512,0.019361617043614388,0.009967394111570249,0.004995803202479339,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2764.jpg,0.03648420310449387,0.9790959491472934,0.02699341427353072,0.7931131110494274,0.005762878670786223,0.06786197527782531,0.009984914954889032,0.07584666181220619,0.026982208446839115,0.7931131110494274,1.0722485453449626,0.9254372858389697,0.07230693515500275,0.0776223677384907,0.01689796296394454,0.21242901379762022,0.03493927830134987,0.24197100920317965,0.10460598614660184,0.09398602103012971,0.03648420050740242,0.020306043388429753,0.010322507747933885,0,0
