arch,name,es_whole,es_boundary,ent_whole,ent_boundary,ens_a0_whole,ens_a0_boundary,ens_cshuf_whole,ens_cshuf_boundary,ent_eps12_whole,ent_eps12_boundary,es_band1,ent_band1,ens_a0_band1,ens_cshuf_band1,ens_a0_sd_whole,ens_a0_sd_boundary,ens_cshuf_sd_whole,ens_cshuf_sd_boundary,ens_a0_ownband,ens_cshuf_ownband,es_scalar,band_frac,band1_frac,band_empty,band1_empty
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-424.jpg,0.03256439036928711,0.4510730707645416,0.103289987723054,0.986229234955162,0.016533630341282194,0.17806785559829508,0.019969991301429554,0.14159795721828472,0.103289987723054,0.986229234955162,0.43480233197073337,0.9962273911652858,0.18157423584193244,0.14579719267131047,0.04676610377660595,0.42099651190316734,0.07210791087021189,0.37323478582403935,,0.04772385293188454,0.03256438672542572,0.0016141528925619835,0.0008312887396694215,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-425.jpg,0.04714687242548738,0.3026016181655828,0.1629480611623959,0.987843299802863,0.014831902052234346,4.80929917199047e-05,0.0020027283817263,0.030262344488296598,0.1629480611623959,0.987843299802863,0.30311266079937155,0.9961286559542321,4.8269578397646254e-05,0.03167856695523881,0.03760140425565352,0.006131918294384239,0.01229690606703591,0.08545522267389696,,0.13108896285050028,0.04714687168598175,0.012130358987603305,0.006133780991735538,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-426.jpg,0.024334438217202218,0.31648514926153914,0.08292423935987714,0.9545368565290986,0.0007067546656240382,0.00444477144672726,0.005284534943116023,0.08682193834432018,0.08292423452642059,0.9545368565290986,0.3242954631127826,0.9864363570921362,0.004204721312458255,0.08898612697656859,0.007740593115386181,0.06293285376575339,0.023604546180843504,0.28618326773561636,,0.07128668558890902,0.024334436282515526,0.012041580578512397,0.006028861053719008,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-427.jpg,0.060380220771722636,0.42154999945590743,0.15668713223061148,0.9500688701456557,0.0019439260993604115,0.0184834543917797,0.0023193145869382366,0.01578092346016772,0.1566871177953208,0.9500688701456557,0.433465438785295,0.9856770706732219,0.018998208650808708,0.015801093882427293,0.01696696188225152,0.11689687761986078,0.018094821162037138,0.10732127492180529,0.020351975030650834,0.024760829854900503,0.06038022041320801,0.027037060950413222,0.01357502582644628,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-428.jpg,0.026230499686109025,0.25593403868781345,0.10305290209240196,0.9844501947030122,0.006627039308271129,0.052912740138439975,0.008379059223766722,0.039301854438685724,0.10305288961348812,0.9844501947030122,0.25964588056708765,0.9959488519424233,0.05249008815128154,0.03912663912071914,0.025106018714992486,0.20964782483090122,0.038219819507705186,0.18978528546582865,0.13748100889354017,0.058599721027205266,0.026230499148368835,0.011605759297520661,0.00583516270661157,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-431.jpg,0.08813341320226606,0.3840479328425067,0.2308580853381434,0.9285978168076731,0.03192232170409776,0.02703343348338525,0.0261160417181274,0.03843875505887862,0.2308580853381434,0.9285978168076731,0.38811830136778575,0.9795094045815034,0.02692102877250544,0.04018988766870022,0.09132965663094994,0.11812875836345764,0.08313859535140819,0.16364648157337808,0.0737979888374945,0.06518390368006763,0.08813340961933136,0.044163223140495866,0.022178460743801653,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-432.jpg,0.0643438029429626,0.46681787991279516,0.11132432410008306,0.9066924920139547,0.0034304117598101575,0.026417700514431798,0.0019943489578964943,0.01799516167173124,0.11132291237628865,0.9066924920139547,0.4775725302445372,0.9726671019653214,0.02849634836438565,0.019011244463546316,0.02145950353751119,0.1436119523027453,0.01337130462373408,0.1125579034266761,0.032775165578718464,0.027575163813753203,0.06434380263090134,0.03643950154958678,0.018256069214876033,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-433.jpg,0.033868772646903425,0.3976404042106897,0.07697999401407515,0.8151297081359719,0.005789630833970972,0.026476708071388026,0.0214467425876892,0.04590227399899739,0.07697758874815487,0.8151297081359719,0.4272712472833708,0.9376308133227399,0.029133055465546072,0.04995950003367322,0.03209114304596852,0.14186276388200508,0.05741855934120169,0.17723270680938866,0.03797440138372413,0.05413563673423177,0.03386877477169037,0.03220235020661157,0.016109245867768594,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-434.jpg,0.028776685025541992,0.4402852872574881,0.056521926324391195,0.8113674075449158,0.0017447176204659516,0.01926423003659993,0.0006555064802912585,0.014892523125976163,0.05651941938291965,0.8113674075449158,0.470774040586902,0.9396723347079917,0.02214730870257768,0.018415101560035004,0.016656252790156093,0.1215538202392592,0.006391734163631215,0.1020209611721775,0.020930184416822626,0.01762642274879406,0.028776682913303375,0.02650439049586777,0.013268336776859504,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-435.jpg,0.06010917252315492,0.3457128237046339,0.18498653278941285,0.9167717663580027,0.0005309393177317063,0.005925884818862287,0.002650175138388095,0.004794359157457138,0.18498653278941285,0.9167717663580027,0.3649722284401913,0.9750428271594921,0.005594165835741087,0.004775499725373999,0.004815807205664638,0.03410505885049461,0.020642281655753016,0.046823711857906195,0.043166813771353466,0.020271621041793655,0.06010916829109192,0.036455643078512394,0.018449767561983473,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-438.jpg,0.07813784436298729,0.38663442626405825,0.1775152264691694,0.9324779886375132,0.010183017330098307,0.026408137758748024,0.01597370560277672,0.03899578797928406,0.1775152264691694,0.9324779886375132,0.3943827027957872,0.9804078282620841,0.0262291680360564,0.04017418117318245,0.04823222642784066,0.1473550896738442,0.056787594673329826,0.17547125226506677,0.05127862537442105,0.04605795462249566,0.0781378448009491,0.04057980371900827,0.02038675103305785,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-439.jpg,0.051130093400028706,0.3361413612146862,0.12161939089139737,0.9020901397739307,0.012224132969421972,0.028213365081223598,0.007329175339934084,0.014848766748642607,0.1216182046700475,0.9020901397739307,0.34354974394715726,0.9704660038604048,0.02951547938862034,0.017128688034891856,0.04791995913459689,0.13622300617552496,0.034670005073743924,0.10508187523734619,0.04070693142457491,0.0391338611618078,0.05113009363412857,0.03202479338842975,0.016036608987603305,0,0
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-440.jpg,0.1706438545613063,0.4698815467299308,0.21379415298541543,0.9401143988237092,0.025035223065997085,0.04423039358518973,0.021851871760177232,0.030811435552434867,0.21379370628301722,0.9401143988237092,0.4795710066930386,0.9814970431408123,0.04514325216166437,0.03147722891908465,0.09084290288109026,0.16564854793361714,0.08496694521917528,0.1403971613583852,0.06819274621398777,0.05709408371351157,0.17064383625984192,0.03991800103305785,0.020120415805785125,0,0
