stem,status,fg_frac,obj_mean,obj_max,bg_mean,bg_max,obj_interior_mean,interior_px,raw_shape,cand_shape,err
3304,OK,0.2101486013986014,7.049970189814622,148,117.5260313490263,230,5.667540083598478,21372,,,
3305,OK,0.18458333333333332,6.948412340105342,155,67.24974621018566,243,5.125548529767458,19294,,,
3306,OK,0.16742241379310344,10.497537030362322,189,71.93716370363468,254,8.083726861537848,16729,,,
3309,OK,0.1811826923076923,11.26338693414,184,30.47947125114005,192,9.162747524752476,16160,,,
3310,OK,0.3613248502994012,12.334189574572397,241,67.03020927334451,255,10.449278287324617,44593,,,
3312,OK,0.23762214983713356,8.130705962988348,184,67.81156804101688,253,6.180958480898199,26542,,,
3313,OK,0.10732472324723247,11.930491089335854,206,105.63169226105587,241,8.636230907457323,8904,,,
3314,OK,0.23811666666666667,7.849186906511747,153,45.857484012571184,219,5.837064775715082,25102,,,
3315,OK,0.2660861423220974,9.80634339737725,192,81.8183001199255,246,7.9447371264926785,24676,,,
3316,OK,0.2650936329588015,8.395686163699727,168,67.25234430741006,238,6.956306093528578,25404,,,
3317,OK,0.1754777777777778,4.126216256147238,144,77.4923434896079,195,3.0033950174532587,13942,,,
3318,OK,0.3734737827715356,11.410518046815588,182,67.89359317322493,223,9.80201872110071,35468,,,
3319,OK,0.12748333333333334,9.137599686233495,236,65.31869814648559,254,7.180289119454605,13397,,,
3321,OK,0.10070598006644518,10.315243986254295,209,59.52217347802663,235,7.837644224673514,10516,,,
3322,OK,0.2356,7.421606772307112,161,55.06797633583348,228,5.498158453638735,24798,,,
3325,OK,0.2860625,7.661532299177044,212,48.975947649479124,216,6.368215778396226,33417,,,
3326,OK,0.1991860465116279,6.995051844438884,144,40.75198614366612,202,4.920819222706015,20670,,,
3327,OK,0.08956666666666667,7.558460488773105,161,96.25200148891248,245,4.874942209893666,8652,,,
3330,OK,0.19699166666666668,8.048944540801218,235,35.95423113777012,222,6.812530237058539,20670,,,
3331,OK,0.2866947565543071,12.739105348530869,184,47.89763851879078,251,11.450087285781024,27114,,,
3332,OK,0.3526423487544484,12.977058472302815,191,74.72836010976275,255,10.829843623262219,35342,,,
3334,OK,0.08370833333333333,12.526165588186494,214,80.41502432813424,245,9.021260535916467,7949,,,
3335,OK,0.07631086142322098,24.519304703476482,203,67.80521371853354,241,20.54840530623765,5905,,,
3336,OK,0.3932706766917293,9.559666061243348,164,70.20296073693125,223,8.760467061633854,38653,,,
3337,OK,0.20007541478129715,10.69014637517276,206,56.0884675214481,255,8.300914514342871,18662,,,
3338,OK,0.19276666666666667,15.742021634292081,167,32.52056636063738,198,13.147666195190947,14140,,,
3339,OK,0.21097777777777776,16.251474615546663,182,130.7424003454815,255,14.256641733298942,15508,,,
3341,OK,0.17140625,10.184181968138212,141,68.02103930389806,245,8.476124567474049,13005,,,
3344,OK,0.11955,15.307890701240764,213,33.52051034508869,250,12.468125620189342,12429,,,
3345,OK,0.21913003663003663,6.686851379776282,147,89.72335260522334,237,5.37539975399754,21680,,,
3346,OK,0.11659,10.014609600594676,172,68.2061141863159,252,6.995189717540214,8662,,,
3348,OK,0.23725655430711612,12.213083915439967,185,58.75841200083475,245,9.721832715580762,22393,,,
3350,OK,0.229575,9.897881955787868,211,44.285951476998626,254,7.6337270382986855,31411,,,
3351,OK,0.6028956228956229,6.556666294351986,84,34.22621672036629,117,6.2075294552601115,68522,,,
3352,OK,0.2972916666666667,6.1294744218640504,122,49.59511414171361,212,4.902599112909173,31639,,,
3354,OK,0.38164473684210526,10.943244596580229,231,49.2135384210073,243,9.37362715542157,37483,,,
3355,OK,0.39608072916666665,7.1623217944924775,165,46.325291247134246,250,6.113466059359388,27224,,,
3357,OK,0.05840753424657534,14.65523306948109,194,97.39678238678039,228,11.016604805626098,5119,,,
3359,OK,0.09358391608391609,12.788529796375864,182,101.47798972618152,255,9.641852770885029,8463,,,
3360,OK,0.3071,15.787510401968234,173,40.35124917817225,211,14.749690029190951,34143,,,
3362,OK,0.2601086956521739,8.233619424175211,201,66.73807505848052,232,6.793829889964677,26234,,,
3363,OK,0.16008426966292136,13.374198202413679,163,117.60340605479564,247,10.309425125863482,14235,,,
3364,OK,0.2318,10.643754194228741,114,83.52350371720327,198,7.587343307723413,4946,,,
3368,OK,0.28026762402088773,6.626406129911265,128,43.053859106560374,195,5.523733593944226,38883,,,
3369,OK,0.18139846743295018,8.263262576125603,120,78.77673897950746,255,7.5919136840884045,17239,,,
3370,OK,0.33591666666666664,9.346415281567849,202,66.66183962856067,236,8.217323500647582,37833,,,
3375,OK,0.2854850746268657,6.859288546159544,158,72.60396104235208,247,5.853399526173554,27999,,,
3376,OK,0.11980410447761194,13.245996522100237,216,83.9649557884771,255,9.80673372740157,9643,,,
3377,OK,0.14628333333333332,12.257548137176713,133,70.21942291548719,235,11.065291629916096,14739,,,
3379,OK,0.40024166666666666,19.70000069402514,179,59.162472847860016,219,18.978804426470475,43767,,,
3380,OK,0.2917977528089888,11.380321310914303,244,81.20631269060588,255,9.960921334231966,28191,,,
3381,OK,0.15623333333333334,6.296920560415333,81,45.799671446819154,128,5.578370529498349,16758,,,
3382,OK,0.109125,10.200763650248186,96,36.655600767036155,243,8.835457501977674,11377,,,
3384,OK,0.3476022304832714,10.419121972087055,137,84.56280330873624,209,9.583531089170792,34133,,,
3388,OK,0.2767332604817544,7.2961062922587105,181,61.59225014420138,204,6.185431875768295,26574,,,
3389,OK,0.32830495356037154,10.581433544726565,188,75.69425271462536,196,9.269180600023716,39354,,,
3390,OK,0.22508653846153845,8.706765204266166,125,70.33989320561022,202,7.516465825044632,20912,,,
3391,OK,0.2017840297099459,6.085848423876593,90,89.09649687087042,188,4.811364551505246,14073,,,
3392,OK,0.24386281588447653,7.4140367404616105,141,53.93759268502644,225,5.310479331919684,12733,,,
3394,OK,0.29799166666666665,10.453871752565787,225,76.5286736862098,253,8.748175996431643,31387,,,
3396,OK,0.20762172284644195,13.406737620636783,199,67.11268404509252,255,11.58594369206382,19346,,,
3398,OK,0.168275,13.383482725036728,200,58.90548091149251,201,11.470118557948222,16532,,,
3400,OK,0.2908833333333333,5.216419335739796,97,24.08486301423524,130,4.72089030000648,30866,,,
3401,OK,0.1561466165413534,5.446430721078609,113,34.653802745788134,233,4.46492711013108,13605,,,
3403,OK,0.132125,7.706717123935667,94,41.74634083889449,195,6.670107907479783,13561,,,
3404,OK,0.19215833333333332,5.863784205733119,140,57.48458684491942,187,4.03514830013679,19982,,,
3407,OK,0.08210833333333334,13.879156940356575,205,51.739995944813145,214,11.713765385581512,7962,,,
3410,OK,0.32129375,7.226493149441386,124,46.828328406680605,222,6.396314011392289,47459,,,
3413,OK,0.102675,7.130535941346752,94,82.97934601918665,255,5.722324893734984,10822,,,
3414,OK,0.1455050505050505,10.229569208222454,201,69.43408790905688,232,8.554266458601894,14739,,,
3418,OK,0.11718085106382979,9.552489030110456,88,56.28539294249965,189,7.632436837815811,8589,,,
3420,OK,0.11911666666666666,8.066088335432116,135,65.58681626397745,191,4.961244397574479,11379,,,
3422,OK,0.16164102564102564,14.52543358714044,236,106.73841856292309,255,12.168570209942656,21101,,,
3423,OK,0.221125,11.164763519879404,203,66.25486545765794,255,9.932312180889861,6855,,,
3424,OK,0.22229166666666667,8.673361003257911,152,58.72664225972557,204,6.655938123752495,18704,,,
3425,OK,0.26778195488721807,6.175078384575787,144,76.42661857575602,205,5.453100642561119,26301,,,
3427,OK,0.2097037037037037,10.267514423643,154,73.07384322179523,250,8.998674553075865,20119,,,
3428,OK,0.14511194029850746,7.49577869203737,150,55.80275850028371,183,5.986454384634825,13190,,,
